"location_name" "location" "date" "value"
"1665" "Podkarpackie" "PL80" "14.09" 41
"1666" "Podkarpackie" "PL80" "15.09" 20
"1667" "Podkarpackie" "PL80" "16.09" 34
"1668" "Podkarpackie" "PL80" "17.09" 41
"1669" "Podkarpackie" "PL80" "18.09" 47
"1670" "Podkarpackie" "PL80" "19.09" 69
"1671" "Podkarpackie" "PL80" "20.09" 62
"1672" "Podkarpackie" "PL80" "21.09" 58
"1673" "Podkarpackie" "PL80" "22.09" 30
"1674" "Podkarpackie" "PL80" "23.09" 24
"1675" "Podkarpackie" "PL80" "24.09" 62
"1676" "Podkarpackie" "PL80" "25.09" 55
"1677" "Podkarpackie" "PL80" "26.09" 72
"1678" "Podkarpackie" "PL80" "27.09" 70
"1679" "Podkarpackie" "PL80" "28.09" 73
"1680" "Podkarpackie" "PL80" "29.09" 115
"1681" "Lubelskie" "PL75" "04.03" 0
"1682" "Lubelskie" "PL75" "05.03" 0
"1683" "Lubelskie" "PL75" "06.03" 0
"1684" "Lubelskie" "PL75" "07.03" 0
"1685" "Lubelskie" "PL75" "08.03" 0
"1686" "Lubelskie" "PL75" "09.03" 0
"1687" "Lubelskie" "PL75" "10.03" 1
"1688" "Lubelskie" "PL75" "11.03" 1
"1689" "Lubelskie" "PL75" "12.03" 4
"1690" "Lubelskie" "PL75" "13.03" 1
"1691" "Lubelskie" "PL75" "14.03" 8
"1692" "Lubelskie" "PL75" "15.03" 2
"1693" "Lubelskie" "PL75" "16.03" 1
"1694" "Lubelskie" "PL75" "17.03" 4
"1695" "Lubelskie" "PL75" "18.03" 0
"1696" "Lubelskie" "PL75" "19.03" 3
"1697" "Lubelskie" "PL75" "20.03" 3
"1698" "Lubelskie" "PL75" "21.03" 3
"1699" "Lubelskie" "PL75" "22.03" 8
"1700" "Lubelskie" "PL75" "23.03" 9
"1701" "Lubelskie" "PL75" "24.03" 6
"1702" "Lubelskie" "PL75" "25.03" 6
"1703" "Lubelskie" "PL75" "26.03" 14
"1704" "Lubelskie" "PL75" "27.03" 4
"1705" "Lubelskie" "PL75" "28.03" 9
"1706" "Lubelskie" "PL75" "29.03" 18
"1707" "Lubelskie" "PL75" "30.03" 9
"1708" "Lubelskie" "PL75" "31.03" 18
"1709" "Lubelskie" "PL75" "01.04" 1
"1710" "Lubelskie" "PL75" "02.04" 18
"1711" "Lubelskie" "PL75" "03.04" 7
"1712" "Lubelskie" "PL75" "04.04" 7
"1713" "Lubelskie" "PL75" "05.04" 9
"1714" "Lubelskie" "PL75" "06.04" 7
"1715" "Lubelskie" "PL75" "07.04" 11
"1716" "Lubelskie" "PL75" "08.04" 8
"1717" "Lubelskie" "PL75" "09.04" 5
"1718" "Lubelskie" "PL75" "10.04" 17
"1719" "Lubelskie" "PL75" "11.04" 3
"1720" "Lubelskie" "PL75" "12.04" 9
"1721" "Lubelskie" "PL75" "13.04" 6
"1722" "Lubelskie" "PL75" "14.04" 5
"1723" "Lubelskie" "PL75" "15.04" 25
"1724" "Lubelskie" "PL75" "16.04" 9
"1725" "Lubelskie" "PL75" "17.04" 11
"1726" "Lubelskie" "PL75" "18.04" 3
"1727" "Lubelskie" "PL75" "19.04" 15
"1728" "Lubelskie" "PL75" "20.04" 3
"1729" "Lubelskie" "PL75" "21.04" 14
"1730" "Lubelskie" "PL75" "22.04" 7
"1731" "Lubelskie" "PL75" "23.04" 4
"1732" "Lubelskie" "PL75" "24.04" 6
"1733" "Lubelskie" "PL75" "25.04" 4
"1734" "Lubelskie" "PL75" "26.04" 5
"1735" "Lubelskie" "PL75" "27.04" 2
"1736" "Lubelskie" "PL75" "28.04" 3
"1737" "Lubelskie" "PL75" "29.04" 3
"1738" "Lubelskie" "PL75" "30.04" 1
"1739" "Lubelskie" "PL75" "01.05" 5
"1740" "Lubelskie" "PL75" "02.05" 2
"1741" "Lubelskie" "PL75" "03.05" 7
"1742" "Lubelskie" "PL75" "04.05" 0
"1743" "Lubelskie" "PL75" "05.05" 2
"1744" "Lubelskie" "PL75" "06.05" 4
"1745" "Lubelskie" "PL75" "07.05" 1
"1746" "Lubelskie" "PL75" "08.05" 3
"1747" "Lubelskie" "PL75" "09.05" 2
"1748" "Lubelskie" "PL75" "10.05" 2
"1749" "Lubelskie" "PL75" "11.05" 4
"1750" "Lubelskie" "PL75" "12.05" 4
"1751" "Lubelskie" "PL75" "13.05" 2
"1752" "Lubelskie" "PL75" "14.05" 2
"1753" "Lubelskie" "PL75" "15.05" 1
"1754" "Lubelskie" "PL75" "16.05" 0
"1755" "Lubelskie" "PL75" "17.05" 1
"1756" "Lubelskie" "PL75" "18.05" 7
"1757" "Lubelskie" "PL75" "19.05" 0
"1758" "Lubelskie" "PL75" "20.05" 2
"1759" "Lubelskie" "PL75" "21.05" 6
"1760" "Lubelskie" "PL75" "22.05" 3
"1761" "Lubelskie" "PL75" "23.05" 1
"1762" "Lubelskie" "PL75" "24.05" 13
"1763" "Lubelskie" "PL75" "25.05" 12
"1764" "Lubelskie" "PL75" "26.05" 3
"1765" "Lubelskie" "PL75" "27.05" 20
"1766" "Lubelskie" "PL75" "28.05" 16
"1767" "Lubelskie" "PL75" "29.05" 1
"1768" "Lubelskie" "PL75" "30.05" 0
"1769" "Lubelskie" "PL75" "31.05" 7
"1770" "Lubelskie" "PL75" "01.06" 2
"1771" "Lubelskie" "PL75" "02.06" 0
"1772" "Lubelskie" "PL75" "03.06" 8
"1773" "Lubelskie" "PL75" "04.06" 1
"1774" "Lubelskie" "PL75" "05.06" 1
"1775" "Lubelskie" "PL75" "06.06" 3
"1776" "Lubelskie" "PL75" "07.06" 6
"1777" "Lubelskie" "PL75" "08.06" 1
"1778" "Lubelskie" "PL75" "09.06" 4
"1779" "Lubelskie" "PL75" "10.06" 1
"1780" "Lubelskie" "PL75" "11.06" 2
"1781" "Lubelskie" "PL75" "12.06" 2
"1782" "Lubelskie" "PL75" "13.06" 6
"1783" "Lubelskie" "PL75" "14.06" 13
"1784" "Lubelskie" "PL75" "15.06" 1
"1785" "Lubelskie" "PL75" "16.06" 9
"1786" "Lubelskie" "PL75" "17.06" 11
"1787" "Lubelskie" "PL75" "18.06" 6
"1788" "Lubelskie" "PL75" "19.06" 15
"1789" "Lubelskie" "PL75" "20.06" 5
"1790" "Lubelskie" "PL75" "21.06" 11
"1791" "Lubelskie" "PL75" "22.06" 5
"1792" "Lubelskie" "PL75" "23.06" 4
"1793" "Lubelskie" "PL75" "24.06" 4
"1794" "Lubelskie" "PL75" "25.06" 5
"1795" "Lubelskie" "PL75" "26.06" 3
"1796" "Lubelskie" "PL75" "27.06" 10
"1797" "Lubelskie" "PL75" "28.06" 10
"1798" "Lubelskie" "PL75" "29.06" 9
"1799" "Lubelskie" "PL75" "30.06" 0
"1800" "Lubelskie" "PL75" "01.07" 7
"1801" "Lubelskie" "PL75" "02.07" 6
"1802" "Lubelskie" "PL75" "03.07" 4
"1803" "Lubelskie" "PL75" "04.07" 10
"1804" "Lubelskie" "PL75" "05.07" 14
"1805" "Lubelskie" "PL75" "06.07" 26
"1806" "Lubelskie" "PL75" "07.07" 15
"1807" "Lubelskie" "PL75" "08.07" 10
"1808" "Lubelskie" "PL75" "09.07" 4
"1809" "Lubelskie" "PL75" "10.07" 13
"1810" "Lubelskie" "PL75" "11.07" 14
"1811" "Lubelskie" "PL75" "12.07" 40
"1812" "Lubelskie" "PL75" "13.07" 8
"1813" "Lubelskie" "PL75" "14.07" 12
"1814" "Lubelskie" "PL75" "15.07" 11
"1815" "Lubelskie" "PL75" "16.07" 4
"1816" "Lubelskie" "PL75" "17.07" 11
"1817" "Lubelskie" "PL75" "18.07" 15
"1818" "Lubelskie" "PL75" "19.07" 7
"1819" "Lubelskie" "PL75" "20.07" 0
"1820" "Lubelskie" "PL75" "21.07" 2
"1821" "Lubelskie" "PL75" "22.07" 7
"1822" "Lubelskie" "PL75" "23.07" 1
"1823" "Lubelskie" "PL75" "24.07" 7
"1824" "Lubelskie" "PL75" "25.07" 12
"1825" "Lubelskie" "PL75" "26.07" 13
"1826" "Lubelskie" "PL75" "27.07" 3
"1827" "Lubelskie" "PL75" "28.07" 0
"1828" "Lubelskie" "PL75" "29.07" 18
"1829" "Lubelskie" "PL75" "30.07" 11
"1830" "Lubelskie" "PL75" "31.07" 20
"1831" "Lubelskie" "PL75" "01.08" 18
"1832" "Lubelskie" "PL75" "02.08" 7
"1833" "Lubelskie" "PL75" "03.08" 13
"1834" "Lubelskie" "PL75" "04.08" 8
"1835" "Lubelskie" "PL75" "05.08" 25
"1836" "Lubelskie" "PL75" "06.08" 13
"1837" "Lubelskie" "PL75" "07.08" 14
"1838" "Lubelskie" "PL75" "08.08" 22
"1839" "Lubelskie" "PL75" "09.08" 17
"1840" "Lubelskie" "PL75" "10.08" 17
"1841" "Lubelskie" "PL75" "11.08" 8
"1842" "Lubelskie" "PL75" "12.08" 39
"1843" "Lubelskie" "PL75" "13.08" 46
"1844" "Lubelskie" "PL75" "14.08" 23
"1845" "Lubelskie" "PL75" "15.08" 16
"1846" "Lubelskie" "PL75" "16.08" 0
"1847" "Lubelskie" "PL75" "17.08" 6
"1848" "Lubelskie" "PL75" "18.08" 19
"1849" "Lubelskie" "PL75" "19.08" 28
"1850" "Lubelskie" "PL75" "20.08" 16
"1851" "Lubelskie" "PL75" "21.08" 21
"1852" "Lubelskie" "PL75" "22.08" 23
"1853" "Lubelskie" "PL75" "23.08" 12
"1854" "Lubelskie" "PL75" "24.08" 7
"1855" "Lubelskie" "PL75" "25.08" 29
"1856" "Lubelskie" "PL75" "26.08" 20
"1857" "Lubelskie" "PL75" "27.08" 14
"1858" "Lubelskie" "PL75" "28.08" 27
"1859" "Lubelskie" "PL75" "29.08" 16
"1860" "Lubelskie" "PL75" "30.08" 69
"1861" "Lubelskie" "PL75" "31.08" 18
"1862" "Lubelskie" "PL75" "01.09" 13
"1863" "Lubelskie" "PL75" "02.09" 19
"1864" "Lubelskie" "PL75" "03.09" 40
"1865" "Lubelskie" "PL75" "04.09" 27
"1866" "Lubelskie" "PL75" "05.09" 15
"1867" "Lubelskie" "PL75" "06.09" 13
"1868" "Lubelskie" "PL75" "07.09" 13
"1869" "Lubelskie" "PL75" "08.09" 6
"1870" "Lubelskie" "PL75" "09.09" 19
"1871" "Lubelskie" "PL75" "10.09" 21
"1872" "Lubelskie" "PL75" "11.09" 26
"1873" "Lubelskie" "PL75" "12.09" 29
"1874" "Lubelskie" "PL75" "13.09" 26
"1875" "Lubelskie" "PL75" "14.09" 4
"1876" "Lubelskie" "PL75" "15.09" 22
"1877" "Lubelskie" "PL75" "16.09" 42
"1878" "Lubelskie" "PL75" "17.09" 3
"1879" "Lubelskie" "PL75" "18.09" 39
"1880" "Lubelskie" "PL75" "19.09" 122
"1881" "Lubelskie" "PL75" "20.09" 35
"1882" "Lubelskie" "PL75" "21.09" 48
"1883" "Lubelskie" "PL75" "22.09" 21
"1884" "Lubelskie" "PL75" "23.09" 46
"1885" "Lubelskie" "PL75" "24.09" 58
"1886" "Lubelskie" "PL75" "25.09" 59
"1887" "Lubelskie" "PL75" "26.09" 60
"1888" "Lubelskie" "PL75" "27.09" 77
"1889" "Lubelskie" "PL75" "28.09" 87
"1890" "Lubelskie" "PL75" "29.09" 29
"1891" "Opolskie" "PL79" "04.03" 0
"1892" "Opolskie" "PL79" "05.03" 0
"1893" "Opolskie" "PL79" "06.03" 0
"1894" "Opolskie" "PL79" "07.03" 0
"1895" "Opolskie" "PL79" "08.03" 0
"1896" "Opolskie" "PL79" "09.03" 0
"1897" "Opolskie" "PL79" "10.03" 0
"1898" "Opolskie" "PL79" "11.03" 1
"1899" "Opolskie" "PL79" "12.03" 1
"1900" "Opolskie" "PL79" "13.03" 0
"1901" "Opolskie" "PL79" "14.03" 2
"1902" "Opolskie" "PL79" "15.03" 0
"1903" "Opolskie" "PL79" "16.03" 2
"1904" "Opolskie" "PL79" "17.03" 2
"1905" "Opolskie" "PL79" "18.03" 1
"1906" "Opolskie" "PL79" "19.03" 1
"1907" "Opolskie" "PL79" "20.03" 0
"1908" "Opolskie" "PL79" "21.03" 0
"1909" "Opolskie" "PL79" "22.03" 4
"1910" "Opolskie" "PL79" "23.03" 5
"1911" "Opolskie" "PL79" "24.03" 2
"1912" "Opolskie" "PL79" "25.03" 2
"1913" "Opolskie" "PL79" "26.03" 3
"1914" "Opolskie" "PL79" "27.03" 2
"1915" "Opolskie" "PL79" "28.03" 3
"1916" "Opolskie" "PL79" "29.03" 12
"1917" "Opolskie" "PL79" "30.03" 11
"1918" "Opolskie" "PL79" "31.03" 16
"1919" "Opolskie" "PL79" "01.04" 5
"1920" "Opolskie" "PL79" "02.04" 3
"1921" "Opolskie" "PL79" "03.04" 12
"1922" "Opolskie" "PL79" "04.04" 0
"1923" "Opolskie" "PL79" "05.04" 4
"1924" "Opolskie" "PL79" "06.04" 7
"1925" "Opolskie" "PL79" "07.04" 6
"1926" "Opolskie" "PL79" "08.04" 9
"1927" "Opolskie" "PL79" "09.04" 9
"1928" "Opolskie" "PL79" "10.04" 5
"1929" "Opolskie" "PL79" "11.04" 13
"1930" "Opolskie" "PL79" "12.04" 8
"1931" "Opolskie" "PL79" "13.04" 20
"1932" "Opolskie" "PL79" "14.04" 35
"1933" "Opolskie" "PL79" "15.04" 13
"1934" "Opolskie" "PL79" "16.04" 11
"1935" "Opolskie" "PL79" "17.04" 24
"1936" "Opolskie" "PL79" "18.04" 17
"1937" "Opolskie" "PL79" "19.04" 5
"1938" "Opolskie" "PL79" "20.04" 16
"1939" "Opolskie" "PL79" "21.04" 6
"1940" "Opolskie" "PL79" "22.04" 26
"1941" "Opolskie" "PL79" "23.04" 6
"1942" "Opolskie" "PL79" "24.04" 15
"1943" "Opolskie" "PL79" "25.04" 7
"1944" "Opolskie" "PL79" "26.04" 11
"1945" "Opolskie" "PL79" "27.04" 10
"1946" "Opolskie" "PL79" "28.04" 5
"1947" "Opolskie" "PL79" "29.04" 12
"1948" "Opolskie" "PL79" "30.04" 4
"1949" "Opolskie" "PL79" "01.05" 4
"1950" "Opolskie" "PL79" "02.05" 9
"1951" "Opolskie" "PL79" "03.05" 15
"1952" "Opolskie" "PL79" "04.05" 13
"1953" "Opolskie" "PL79" "05.05" 5
"1954" "Opolskie" "PL79" "06.05" 10
"1955" "Opolskie" "PL79" "07.05" 9
"1956" "Opolskie" "PL79" "08.05" 16
"1957" "Opolskie" "PL79" "09.05" 3
"1958" "Opolskie" "PL79" "10.05" 12
"1959" "Opolskie" "PL79" "11.05" 5
"1960" "Opolskie" "PL79" "12.05" 3
"1961" "Opolskie" "PL79" "13.05" 4
"1962" "Opolskie" "PL79" "14.05" 8
"1963" "Opolskie" "PL79" "15.05" 17
"1964" "Opolskie" "PL79" "16.05" 8
"1965" "Opolskie" "PL79" "17.05" 9
"1966" "Opolskie" "PL79" "18.05" 7
"1967" "Opolskie" "PL79" "19.05" 4
"1968" "Opolskie" "PL79" "20.05" 13
"1969" "Opolskie" "PL79" "21.05" 8
"1970" "Opolskie" "PL79" "22.05" 10
"1971" "Opolskie" "PL79" "23.05" 4
"1972" "Opolskie" "PL79" "24.05" 3
"1973" "Opolskie" "PL79" "25.05" 5
"1974" "Opolskie" "PL79" "26.05" 3
"1975" "Opolskie" "PL79" "27.05" 9
"1976" "Opolskie" "PL79" "28.05" 12
"1977" "Opolskie" "PL79" "29.05" 9
"1978" "Opolskie" "PL79" "30.05" 11
"1979" "Opolskie" "PL79" "31.05" 1
"1980" "Opolskie" "PL79" "01.06" 9
"1981" "Opolskie" "PL79" "02.06" 14
"1982" "Opolskie" "PL79" "03.06" 19
"1983" "Opolskie" "PL79" "04.06" 8
"1984" "Opolskie" "PL79" "05.06" 8
"1985" "Opolskie" "PL79" "06.06" 19
"1986" "Opolskie" "PL79" "07.06" 8
"1987" "Opolskie" "PL79" "08.06" 9
"1988" "Opolskie" "PL79" "09.06" 10
"1989" "Opolskie" "PL79" "10.06" 13
"1990" "Opolskie" "PL79" "11.06" 3
"1991" "Opolskie" "PL79" "12.06" 9
"1992" "Opolskie" "PL79" "13.06" 18
"1993" "Opolskie" "PL79" "14.06" 5
"1994" "Opolskie" "PL79" "15.06" 8
"1995" "Opolskie" "PL79" "16.06" 8
"1996" "Opolskie" "PL79" "17.06" 7
"1997" "Opolskie" "PL79" "18.06" 6
"1998" "Opolskie" "PL79" "19.06" 10
"1999" "Opolskie" "PL79" "20.06" 4
"2000" "Opolskie" "PL79" "21.06" 14
"2001" "Opolskie" "PL79" "22.06" 0
"2002" "Opolskie" "PL79" "23.06" 5
"2003" "Opolskie" "PL79" "24.06" 9
"2004" "Opolskie" "PL79" "25.06" 23
"2005" "Opolskie" "PL79" "26.06" 3
"2006" "Opolskie" "PL79" "27.06" 21
"2007" "Opolskie" "PL79" "28.06" 19
"2008" "Opolskie" "PL79" "29.06" 8
"2009" "Opolskie" "PL79" "30.06" 1
"2010" "Opolskie" "PL79" "01.07" 7
"2011" "Opolskie" "PL79" "02.07" 7
"2012" "Opolskie" "PL79" "03.07" 9
"2013" "Opolskie" "PL79" "04.07" 3
"2014" "Opolskie" "PL79" "05.07" 5
"2015" "Opolskie" "PL79" "06.07" 1
"2016" "Opolskie" "PL79" "07.07" 3
"2017" "Opolskie" "PL79" "08.07" 4
"2018" "Opolskie" "PL79" "09.07" 6
"2019" "Opolskie" "PL79" "10.07" 9
"2020" "Opolskie" "PL79" "11.07" 8
"2021" "Opolskie" "PL79" "12.07" 6
"2022" "Opolskie" "PL79" "13.07" 1
"2023" "Opolskie" "PL79" "14.07" 2
"2024" "Opolskie" "PL79" "15.07" 3
"2025" "Opolskie" "PL79" "16.07" 4
"2026" "Opolskie" "PL79" "17.07" 4
"2027" "Opolskie" "PL79" "18.07" 5
"2028" "Opolskie" "PL79" "19.07" 8
"2029" "Opolskie" "PL79" "20.07" 4
"2030" "Opolskie" "PL79" "21.07" 4
"2031" "Opolskie" "PL79" "22.07" 20
"2032" "Opolskie" "PL79" "23.07" 21
"2033" "Opolskie" "PL79" "24.07" 8
"2034" "Opolskie" "PL79" "25.07" 20
"2035" "Opolskie" "PL79" "26.07" 16
"2036" "Opolskie" "PL79" "27.07" 1
"2037" "Opolskie" "PL79" "28.07" 16
"2038" "Opolskie" "PL79" "29.07" 5
"2039" "Opolskie" "PL79" "30.07" 17
"2040" "Opolskie" "PL79" "31.07" 13
"2041" "Opolskie" "PL79" "01.08" 7
"2042" "Opolskie" "PL79" "02.08" 16
"2043" "Opolskie" "PL79" "03.08" 3
"2044" "Opolskie" "PL79" "04.08" 7
"2045" "Opolskie" "PL79" "05.08" 21
"2046" "Opolskie" "PL79" "06.08" 25
"2047" "Opolskie" "PL79" "07.08" 26
"2048" "Opolskie" "PL79" "08.08" 17
"2049" "Opolskie" "PL79" "09.08" 13
"2050" "Opolskie" "PL79" "10.08" 7
"2051" "Opolskie" "PL79" "11.08" 20
"2052" "Opolskie" "PL79" "12.08" 8
"2053" "Opolskie" "PL79" "13.08" 15
"2054" "Opolskie" "PL79" "14.08" 31
"2055" "Opolskie" "PL79" "15.08" 7
"2056" "Opolskie" "PL79" "16.08" 14
"2057" "Opolskie" "PL79" "17.08" 23
"2058" "Opolskie" "PL79" "18.08" 15
"2059" "Opolskie" "PL79" "19.08" 12
"2060" "Opolskie" "PL79" "20.08" 8
"2061" "Opolskie" "PL79" "21.08" 25
"2062" "Opolskie" "PL79" "22.08" 29
"2063" "Opolskie" "PL79" "23.08" 5
"2064" "Opolskie" "PL79" "24.08" 10
"2065" "Opolskie" "PL79" "25.08" 10
"2066" "Opolskie" "PL79" "26.08" 17
"2067" "Opolskie" "PL79" "27.08" 16
"2068" "Opolskie" "PL79" "28.08" 15
"2069" "Opolskie" "PL79" "29.08" 8
"2070" "Opolskie" "PL79" "30.08" 8
"2071" "Opolskie" "PL79" "31.08" 11
"2072" "Opolskie" "PL79" "01.09" 14
"2073" "Opolskie" "PL79" "02.09" 8
"2074" "Opolskie" "PL79" "03.09" 8
"2075" "Opolskie" "PL79" "04.09" 9
"2076" "Opolskie" "PL79" "05.09" 9
"2077" "Opolskie" "PL79" "06.09" 36
"2078" "Opolskie" "PL79" "07.09" 5
"2079" "Opolskie" "PL79" "08.09" 7
"2080" "Opolskie" "PL79" "09.09" 12
"2081" "Opolskie" "PL79" "10.09" 24
"2082" "Opolskie" "PL79" "11.09" 16
"2083" "Opolskie" "PL79" "12.09" 14
"2084" "Opolskie" "PL79" "13.09" 5
"2085" "Opolskie" "PL79" "14.09" 26
"2086" "Opolskie" "PL79" "15.09" 28
"2087" "Opolskie" "PL79" "16.09" 19
"2088" "Opolskie" "PL79" "17.09" 19
"2089" "Opolskie" "PL79" "18.09" 19
"2090" "Opolskie" "PL79" "19.09" 35
"2091" "Opolskie" "PL79" "20.09" 84
"2092" "Opolskie" "PL79" "21.09" 70
"2093" "Opolskie" "PL79" "22.09" 28
"2094" "Opolskie" "PL79" "23.09" 24
"2095" "Opolskie" "PL79" "24.09" 19
"2096" "Opolskie" "PL79" "25.09" 38
"2097" "Opolskie" "PL79" "26.09" 32
"2098" "Opolskie" "PL79" "27.09" 16
"2099" "Opolskie" "PL79" "28.09" 35
"2100" "Opolskie" "PL79" "29.09" 36
"2101" "Kujawsko-Pomorskie" "PL73" "04.03" 0
"2102" "Kujawsko-Pomorskie" "PL73" "05.03" 0
"2103" "Kujawsko-Pomorskie" "PL73" "06.03" 0
"2104" "Kujawsko-Pomorskie" "PL73" "07.03" 0
"2105" "Kujawsko-Pomorskie" "PL73" "08.03" 0
"2106" "Kujawsko-Pomorskie" "PL73" "09.03" 0
"2107" "Kujawsko-Pomorskie" "PL73" "10.03" 0
"2108" "Kujawsko-Pomorskie" "PL73" "11.03" 0
"2109" "Kujawsko-Pomorskie" "PL73" "12.03" 0
"2110" "Kujawsko-Pomorskie" "PL73" "13.03" 0
"2111" "Kujawsko-Pomorskie" "PL73" "14.03" 0
"2112" "Kujawsko-Pomorskie" "PL73" "15.03" 0
"2113" "Kujawsko-Pomorskie" "PL73" "16.03" 0
"2114" "Kujawsko-Pomorskie" "PL73" "17.03" 8
"2115" "Kujawsko-Pomorskie" "PL73" "18.03" 0
"2116" "Kujawsko-Pomorskie" "PL73" "19.03" 3
"2117" "Kujawsko-Pomorskie" "PL73" "20.03" 3
"2118" "Kujawsko-Pomorskie" "PL73" "21.03" 4
"2119" "Kujawsko-Pomorskie" "PL73" "22.03" 0
"2120" "Kujawsko-Pomorskie" "PL73" "23.03" 3
"2121" "Kujawsko-Pomorskie" "PL73" "24.03" 1
"2122" "Kujawsko-Pomorskie" "PL73" "25.03" 5
"2123" "Kujawsko-Pomorskie" "PL73" "26.03" 4
"2124" "Kujawsko-Pomorskie" "PL73" "27.03" 2
"2125" "Kujawsko-Pomorskie" "PL73" "28.03" 4
"2126" "Kujawsko-Pomorskie" "PL73" "29.03" 10
"2127" "Kujawsko-Pomorskie" "PL73" "30.03" 25
"2128" "Kujawsko-Pomorskie" "PL73" "31.03" 4
"2129" "Kujawsko-Pomorskie" "PL73" "01.04" 8
"2130" "Kujawsko-Pomorskie" "PL73" "02.04" 73
"2131" "Kujawsko-Pomorskie" "PL73" "03.04" 42
"2132" "Kujawsko-Pomorskie" "PL73" "04.04" 25
"2133" "Kujawsko-Pomorskie" "PL73" "05.04" 17
"2134" "Kujawsko-Pomorskie" "PL73" "06.04" 4
"2135" "Kujawsko-Pomorskie" "PL73" "07.04" 19
"2136" "Kujawsko-Pomorskie" "PL73" "08.04" 13
"2137" "Kujawsko-Pomorskie" "PL73" "09.04" 3
"2138" "Kujawsko-Pomorskie" "PL73" "10.04" 10
"2139" "Kujawsko-Pomorskie" "PL73" "11.04" 23
"2140" "Kujawsko-Pomorskie" "PL73" "12.04" 23
"2141" "Kujawsko-Pomorskie" "PL73" "13.04" 9
"2142" "Kujawsko-Pomorskie" "PL73" "14.04" 7
"2143" "Kujawsko-Pomorskie" "PL73" "15.04" 7
"2144" "Kujawsko-Pomorskie" "PL73" "16.04" 8
"2145" "Kujawsko-Pomorskie" "PL73" "17.04" 20
"2146" "Kujawsko-Pomorskie" "PL73" "18.04" 11
"2147" "Kujawsko-Pomorskie" "PL73" "19.04" 8
"2148" "Kujawsko-Pomorskie" "PL73" "20.04" 15
"2149" "Kujawsko-Pomorskie" "PL73" "21.04" 17
"2150" "Kujawsko-Pomorskie" "PL73" "22.04" 14
"2151" "Kujawsko-Pomorskie" "PL73" "23.04" 8
"2152" "Kujawsko-Pomorskie" "PL73" "24.04" 11
"2153" "Kujawsko-Pomorskie" "PL73" "25.04" 3
"2154" "Kujawsko-Pomorskie" "PL73" "26.04" 4
"2155" "Kujawsko-Pomorskie" "PL73" "27.04" 5
"2156" "Kujawsko-Pomorskie" "PL73" "28.04" 35
"2157" "Kujawsko-Pomorskie" "PL73" "29.04" 19
"2158" "Kujawsko-Pomorskie" "PL73" "30.04" 7
"2159" "Kujawsko-Pomorskie" "PL73" "01.05" 6
"2160" "Kujawsko-Pomorskie" "PL73" "02.05" 4
"2161" "Kujawsko-Pomorskie" "PL73" "03.05" 3
"2162" "Kujawsko-Pomorskie" "PL73" "04.05" 0
"2163" "Kujawsko-Pomorskie" "PL73" "05.05" 4
"2164" "Kujawsko-Pomorskie" "PL73" "06.05" 0
"2165" "Kujawsko-Pomorskie" "PL73" "07.05" 5
"2166" "Kujawsko-Pomorskie" "PL73" "08.05" 5
"2167" "Kujawsko-Pomorskie" "PL73" "09.05" 1
"2168" "Kujawsko-Pomorskie" "PL73" "10.05" 2
"2169" "Kujawsko-Pomorskie" "PL73" "11.05" 3
"2170" "Kujawsko-Pomorskie" "PL73" "12.05" 0
"2171" "Kujawsko-Pomorskie" "PL73" "13.05" 0
"2172" "Kujawsko-Pomorskie" "PL73" "14.05" 1
"2173" "Kujawsko-Pomorskie" "PL73" "15.05" 3
"2174" "Kujawsko-Pomorskie" "PL73" "16.05" 1
"2175" "Kujawsko-Pomorskie" "PL73" "17.05" 0
"2176" "Kujawsko-Pomorskie" "PL73" "18.05" 0
"2177" "Kujawsko-Pomorskie" "PL73" "19.05" 1
"2178" "Kujawsko-Pomorskie" "PL73" "20.05" 1
"2179" "Kujawsko-Pomorskie" "PL73" "21.05" 3
"2180" "Kujawsko-Pomorskie" "PL73" "22.05" 2
"2181" "Kujawsko-Pomorskie" "PL73" "23.05" 1
"2182" "Kujawsko-Pomorskie" "PL73" "24.05" 1
"2183" "Kujawsko-Pomorskie" "PL73" "25.05" 1
"2184" "Kujawsko-Pomorskie" "PL73" "26.05" 0
"2185" "Kujawsko-Pomorskie" "PL73" "27.05" 1
"2186" "Kujawsko-Pomorskie" "PL73" "28.05" 0
"2187" "Kujawsko-Pomorskie" "PL73" "29.05" 0
"2188" "Kujawsko-Pomorskie" "PL73" "30.05" 0
"2189" "Kujawsko-Pomorskie" "PL73" "31.05" 0
"2190" "Kujawsko-Pomorskie" "PL73" "01.06" 0
"2191" "Kujawsko-Pomorskie" "PL73" "02.06" 1
"2192" "Kujawsko-Pomorskie" "PL73" "03.06" 1
"2193" "Kujawsko-Pomorskie" "PL73" "04.06" 4
"2194" "Kujawsko-Pomorskie" "PL73" "05.06" 2
"2195" "Kujawsko-Pomorskie" "PL73" "06.06" 0
"2196" "Kujawsko-Pomorskie" "PL73" "07.06" 0
"2197" "Kujawsko-Pomorskie" "PL73" "08.06" 1
"2198" "Kujawsko-Pomorskie" "PL73" "09.06" 1
"2199" "Kujawsko-Pomorskie" "PL73" "10.06" 3
"2200" "Kujawsko-Pomorskie" "PL73" "11.06" 2
"2201" "Kujawsko-Pomorskie" "PL73" "12.06" 2
"2202" "Kujawsko-Pomorskie" "PL73" "13.06" 4
