forecast_date,target,target_end_date,location,type,quantile,value,timezero,model,truth_data_source,shift_ECDC,shift_JHU
2020-05-18,4 wk ahead inc death,2020-06-13,GM13,point,,10.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead inc death,2020-05-23,GM13,quantile,0.025,3.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead inc death,2020-05-23,GM13,quantile,0.975,23.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead inc death,2020-05-30,GM13,quantile,0.025,3.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead inc death,2020-05-30,GM13,quantile,0.975,23.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead inc death,2020-06-06,GM13,quantile,0.025,3.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead inc death,2020-06-06,GM13,quantile,0.975,23.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead inc death,2020-06-13,GM13,quantile,0.025,3.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead inc death,2020-06-13,GM13,quantile,0.975,23.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,-1 wk ahead cum death,2020-05-09,GM13,observed,,186.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,0 wk ahead cum death,2020-05-16,GM13,observed,,197.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead cum death,2020-05-23,GM13,point,,207.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead cum death,2020-05-30,GM13,point,,218.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead cum death,2020-06-06,GM13,point,,229.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead cum death,2020-06-13,GM13,point,,240.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead cum death,2020-05-23,GM13,quantile,0.025,200.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead cum death,2020-05-23,GM13,quantile,0.975,220.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead cum death,2020-05-30,GM13,quantile,0.025,207.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead cum death,2020-05-30,GM13,quantile,0.975,235.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead cum death,2020-06-06,GM13,quantile,0.025,215.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead cum death,2020-06-06,GM13,quantile,0.975,249.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead cum death,2020-06-13,GM13,quantile,0.025,223.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead cum death,2020-06-13,GM13,quantile,0.975,263.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,-1 wk ahead inc death,2020-05-09,GM14,observed,,4.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,0 wk ahead inc death,2020-05-16,GM14,observed,,6.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead inc death,2020-05-23,GM14,point,,6.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead inc death,2020-05-30,GM14,point,,6.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead inc death,2020-06-06,GM14,point,,6.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead inc death,2020-06-13,GM14,point,,6.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead inc death,2020-05-23,GM14,quantile,0.025,1.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead inc death,2020-05-23,GM14,quantile,0.975,14.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead inc death,2020-05-30,GM14,quantile,0.025,1.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead inc death,2020-05-30,GM14,quantile,0.975,14.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead inc death,2020-06-06,GM14,quantile,0.025,1.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead inc death,2020-06-06,GM14,quantile,0.975,14.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead inc death,2020-06-13,GM14,quantile,0.025,1.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead inc death,2020-06-13,GM14,quantile,0.975,14.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,-1 wk ahead cum death,2020-05-09,GM14,observed,,48.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,0 wk ahead cum death,2020-05-16,GM14,observed,,54.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead cum death,2020-05-23,GM14,point,,60.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead cum death,2020-05-30,GM14,point,,66.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead cum death,2020-06-06,GM14,point,,72.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead cum death,2020-06-13,GM14,point,,78.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead cum death,2020-05-23,GM14,quantile,0.025,55.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead cum death,2020-05-23,GM14,quantile,0.975,68.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead cum death,2020-05-30,GM14,quantile,0.025,58.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead cum death,2020-05-30,GM14,quantile,0.975,77.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead cum death,2020-06-06,GM14,quantile,0.025,62.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead cum death,2020-06-06,GM14,quantile,0.975,85.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead cum death,2020-06-13,GM14,quantile,0.025,66.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead cum death,2020-06-13,GM14,quantile,0.975,93.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,-1 wk ahead inc death,2020-05-09,GM15,observed,,22.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,0 wk ahead inc death,2020-05-16,GM15,observed,,22.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead inc death,2020-05-23,GM15,point,,22.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead inc death,2020-05-30,GM15,point,,22.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead inc death,2020-06-06,GM15,point,,22.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead inc death,2020-06-13,GM15,point,,22.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead inc death,2020-05-23,GM15,quantile,0.025,13.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead inc death,2020-05-23,GM15,quantile,0.975,33.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead inc death,2020-05-30,GM15,quantile,0.025,13.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead inc death,2020-05-30,GM15,quantile,0.975,33.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead inc death,2020-06-06,GM15,quantile,0.025,13.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead inc death,2020-06-06,GM15,quantile,0.975,33.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead inc death,2020-06-13,GM15,quantile,0.025,13.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead inc death,2020-06-13,GM15,quantile,0.975,33.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,-1 wk ahead cum death,2020-05-09,GM15,observed,,115.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,0 wk ahead cum death,2020-05-16,GM15,observed,,137.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead cum death,2020-05-23,GM15,point,,159.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead cum death,2020-05-30,GM15,point,,181.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead cum death,2020-06-06,GM15,point,,203.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead cum death,2020-06-13,GM15,point,,225.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead cum death,2020-05-23,GM15,quantile,0.025,150.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead cum death,2020-05-23,GM15,quantile,0.975,170.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead cum death,2020-05-30,GM15,quantile,0.025,167.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead cum death,2020-05-30,GM15,quantile,0.975,196.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead cum death,2020-06-06,GM15,quantile,0.025,186.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead cum death,2020-06-06,GM15,quantile,0.975,221.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead cum death,2020-06-13,GM15,quantile,0.025,205.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead cum death,2020-06-13,GM15,quantile,0.975,246.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,-1 wk ahead inc death,2020-05-09,GM16,observed,,12.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,0 wk ahead inc death,2020-05-16,GM16,observed,,17.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead inc death,2020-05-23,GM16,point,,15.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead inc death,2020-05-30,GM16,point,,15.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead inc death,2020-06-06,GM16,point,,15.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead inc death,2020-06-13,GM16,point,,15.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead inc death,2020-05-23,GM16,quantile,0.025,2.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead inc death,2020-05-23,GM16,quantile,0.975,46.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead inc death,2020-05-30,GM16,quantile,0.025,2.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead inc death,2020-05-30,GM16,quantile,0.975,46.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead inc death,2020-06-06,GM16,quantile,0.025,2.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead inc death,2020-06-06,GM16,quantile,0.975,46.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead inc death,2020-06-13,GM16,quantile,0.025,2.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead inc death,2020-06-13,GM16,quantile,0.975,46.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,-1 wk ahead cum death,2020-05-09,GM16,observed,,164.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,0 wk ahead cum death,2020-05-16,GM16,observed,,181.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead cum death,2020-05-23,GM16,point,,196.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead cum death,2020-05-30,GM16,point,,212.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead cum death,2020-06-06,GM16,point,,229.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead cum death,2020-06-13,GM16,point,,246.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead cum death,2020-05-23,GM16,quantile,0.025,183.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead cum death,2020-05-23,GM16,quantile,0.975,227.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead cum death,2020-05-30,GM16,quantile,0.025,190.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead cum death,2020-05-30,GM16,quantile,0.975,254.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead cum death,2020-06-06,GM16,quantile,0.025,200.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead cum death,2020-06-06,GM16,quantile,0.975,279.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead cum death,2020-06-13,GM16,quantile,0.025,211.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead cum death,2020-06-13,GM16,quantile,0.975,302.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,-1 wk ahead inc death,2020-05-09,GM12,observed,,1.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,0 wk ahead inc death,2020-05-16,GM12,observed,,1.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead inc death,2020-05-23,GM12,point,,1.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead inc death,2020-05-30,GM12,point,,1.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead inc death,2020-06-06,GM12,point,,1.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead inc death,2020-06-13,GM12,point,,1.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead inc death,2020-05-23,GM12,quantile,0.025,0.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead inc death,2020-05-23,GM12,quantile,0.975,3.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead inc death,2020-05-30,GM12,quantile,0.025,0.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead inc death,2020-05-30,GM12,quantile,0.975,3.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead inc death,2020-06-06,GM12,quantile,0.025,0.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead inc death,2020-06-06,GM12,quantile,0.975,3.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead inc death,2020-06-13,GM12,quantile,0.025,0.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead inc death,2020-06-13,GM12,quantile,0.975,3.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,-1 wk ahead cum death,2020-05-09,GM12,observed,,19.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,0 wk ahead cum death,2020-05-16,GM12,observed,,20.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead cum death,2020-05-23,GM12,point,,21.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead cum death,2020-05-30,GM12,point,,22.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead cum death,2020-06-06,GM12,point,,23.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead cum death,2020-06-13,GM12,point,,24.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead cum death,2020-05-23,GM12,quantile,0.025,20.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,1 wk ahead cum death,2020-05-23,GM12,quantile,0.975,23.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead cum death,2020-05-30,GM12,quantile,0.025,20.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,2 wk ahead cum death,2020-05-30,GM12,quantile,0.975,25.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead cum death,2020-06-06,GM12,quantile,0.025,20.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,3 wk ahead cum death,2020-06-06,GM12,quantile,0.975,27.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead cum death,2020-06-13,GM12,quantile,0.025,21.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-05-18,4 wk ahead cum death,2020-06-13,GM12,quantile,0.975,28.0,2020-05-18,KIT-baseline,ECDC,0.0,
2020-06-08,-1 wk ahead inc case,2020-05-30,GM,observed,,3346.0,2020-06-08,KIT-baseline,ECDC,0.0,0.0
2020-06-08,0 wk ahead inc case,2020-06-06,GM,observed,,2482.0,2020-06-08,KIT-baseline,ECDC,0.0,0.0
2020-06-08,1 wk ahead inc case,2020-06-13,GM,point,,2433.0,2020-06-08,KIT-baseline,ECDC,0.0,0.0
2020-06-08,2 wk ahead inc case,2020-06-20,GM,point,,2433.0,2020-06-08,KIT-baseline,ECDC,0.0,0.0
2020-06-08,3 wk ahead inc case,2020-06-27,GM,point,,2433.0,2020-06-08,KIT-baseline,ECDC,0.0,0.0
2020-06-08,4 wk ahead inc case,2020-07-04,GM,point,,2433.0,2020-06-08,KIT-baseline,ECDC,0.0,0.0
2020-06-08,1 wk ahead inc case,2020-06-13,GM,quantile,0.025,1437.0,2020-06-08,KIT-baseline,ECDC,0.0,0.0
2020-06-08,1 wk ahead inc case,2020-06-13,GM,quantile,0.975,3807.0,2020-06-08,KIT-baseline,ECDC,0.0,0.0
2020-06-08,2 wk ahead inc case,2020-06-20,GM,quantile,0.025,1437.0,2020-06-08,KIT-baseline,ECDC,0.0,0.0
2020-06-08,2 wk ahead inc case,2020-06-20,GM,quantile,0.975,3807.0,2020-06-08,KIT-baseline,ECDC,0.0,0.0
2020-06-08,3 wk ahead inc case,2020-06-27,GM,quantile,0.025,1437.0,2020-06-08,KIT-baseline,ECDC,0.0,0.0
2020-06-08,3 wk ahead inc case,2020-06-27,GM,quantile,0.975,3807.0,2020-06-08,KIT-baseline,ECDC,0.0,0.0
2020-06-08,4 wk ahead inc case,2020-07-04,GM,quantile,0.025,1437.0,2020-06-08,KIT-baseline,ECDC,0.0,0.0
2020-06-08,4 wk ahead inc case,2020-07-04,GM,quantile,0.975,3807.0,2020-06-08,KIT-baseline,ECDC,0.0,0.0
2020-06-08,-1 wk ahead cum case,2020-05-30,GM,observed,,181196.0,2020-06-08,KIT-baseline,ECDC,0.0,1772.0
2020-06-08,0 wk ahead cum case,2020-06-06,GM,observed,,183678.0,2020-06-08,KIT-baseline,ECDC,0.0,1772.0
2020-06-08,1 wk ahead cum case,2020-06-13,GM,point,,186111.0,2020-06-08,KIT-baseline,ECDC,0.0,1772.0
2020-06-08,2 wk ahead cum case,2020-06-20,GM,point,,188593.0,2020-06-08,KIT-baseline,ECDC,0.0,1772.0
2020-06-08,3 wk ahead cum case,2020-06-27,GM,point,,191075.0,2020-06-08,KIT-baseline,ECDC,0.0,1772.0
2020-06-08,4 wk ahead cum case,2020-07-04,GM,point,,193557.0,2020-06-08,KIT-baseline,ECDC,0.0,1772.0
2020-06-08,1 wk ahead cum case,2020-06-13,GM,quantile,0.025,185115.0,2020-06-08,KIT-baseline,ECDC,0.0,1772.0
2020-06-08,1 wk ahead cum case,2020-06-13,GM,quantile,0.975,187485.0,2020-06-08,KIT-baseline,ECDC,0.0,1772.0
2020-06-08,2 wk ahead cum case,2020-06-20,GM,quantile,0.025,187102.0,2020-06-08,KIT-baseline,ECDC,0.0,1772.0
2020-06-08,2 wk ahead cum case,2020-06-20,GM,quantile,0.975,190462.0,2020-06-08,KIT-baseline,ECDC,0.0,1772.0
2020-06-08,3 wk ahead cum case,2020-06-27,GM,quantile,0.025,189205.0,2020-06-08,KIT-baseline,ECDC,0.0,1772.0
2020-06-08,3 wk ahead cum case,2020-06-27,GM,quantile,0.975,193323.0,2020-06-08,KIT-baseline,ECDC,0.0,1772.0
2020-06-08,4 wk ahead cum case,2020-07-04,GM,quantile,0.025,191368.0,2020-06-08,KIT-baseline,ECDC,0.0,1772.0
2020-06-08,4 wk ahead cum case,2020-07-04,GM,quantile,0.975,196125.0,2020-06-08,KIT-baseline,ECDC,0.0,1772.0
2020-06-08,-1 wk ahead inc case,2020-05-30,GM01,observed,,373.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,0 wk ahead inc case,2020-06-06,GM01,observed,,180.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,1 wk ahead inc case,2020-06-13,GM01,point,,169.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,2 wk ahead inc case,2020-06-20,GM01,point,,169.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,3 wk ahead inc case,2020-06-27,GM01,point,,169.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,4 wk ahead inc case,2020-07-04,GM01,point,,169.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,1 wk ahead inc case,2020-06-13,GM01,quantile,0.025,61.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,1 wk ahead inc case,2020-06-13,GM01,quantile,0.975,360.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,2 wk ahead inc case,2020-06-20,GM01,quantile,0.025,61.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,2 wk ahead inc case,2020-06-20,GM01,quantile,0.975,360.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,3 wk ahead inc case,2020-06-27,GM01,quantile,0.025,61.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,3 wk ahead inc case,2020-06-27,GM01,quantile,0.975,360.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,4 wk ahead inc case,2020-07-04,GM01,quantile,0.025,61.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,4 wk ahead inc case,2020-07-04,GM01,quantile,0.975,360.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,-1 wk ahead cum case,2020-05-30,GM01,observed,,34718.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,0 wk ahead cum case,2020-06-06,GM01,observed,,34898.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,1 wk ahead cum case,2020-06-13,GM01,point,,35067.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,2 wk ahead cum case,2020-06-20,GM01,point,,35247.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,3 wk ahead cum case,2020-06-27,GM01,point,,35427.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,4 wk ahead cum case,2020-07-04,GM01,point,,35607.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,1 wk ahead cum case,2020-06-13,GM01,quantile,0.025,34959.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,1 wk ahead cum case,2020-06-13,GM01,quantile,0.975,35258.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,2 wk ahead cum case,2020-06-20,GM01,quantile,0.025,35076.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,2 wk ahead cum case,2020-06-20,GM01,quantile,0.975,35502.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,3 wk ahead cum case,2020-06-27,GM01,quantile,0.025,35207.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,3 wk ahead cum case,2020-06-27,GM01,quantile,0.975,35731.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,4 wk ahead cum case,2020-07-04,GM01,quantile,0.025,35346.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,4 wk ahead cum case,2020-07-04,GM01,quantile,0.975,35952.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,-1 wk ahead inc case,2020-05-30,GM02,observed,,722.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,0 wk ahead inc case,2020-06-06,GM02,observed,,472.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,1 wk ahead inc case,2020-06-13,GM02,point,,458.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,2 wk ahead inc case,2020-06-20,GM02,point,,458.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,3 wk ahead inc case,2020-06-27,GM02,point,,458.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,4 wk ahead inc case,2020-07-04,GM02,point,,458.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,1 wk ahead inc case,2020-06-13,GM02,quantile,0.025,236.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,1 wk ahead inc case,2020-06-13,GM02,quantile,0.975,787.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,2 wk ahead inc case,2020-06-20,GM02,quantile,0.025,236.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,2 wk ahead inc case,2020-06-20,GM02,quantile,0.975,787.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,3 wk ahead inc case,2020-06-27,GM02,quantile,0.025,236.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,3 wk ahead inc case,2020-06-27,GM02,quantile,0.975,787.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,4 wk ahead inc case,2020-07-04,GM02,quantile,0.025,236.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,4 wk ahead inc case,2020-07-04,GM02,quantile,0.975,787.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,-1 wk ahead cum case,2020-05-30,GM02,observed,,46854.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,0 wk ahead cum case,2020-06-06,GM02,observed,,47326.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,1 wk ahead cum case,2020-06-13,GM02,point,,47784.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,2 wk ahead cum case,2020-06-20,GM02,point,,48256.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,3 wk ahead cum case,2020-06-27,GM02,point,,48728.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,4 wk ahead cum case,2020-07-04,GM02,point,,49200.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,1 wk ahead cum case,2020-06-13,GM02,quantile,0.025,47562.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,1 wk ahead cum case,2020-06-13,GM02,quantile,0.975,48113.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,2 wk ahead cum case,2020-06-20,GM02,quantile,0.025,47919.0,2020-06-08,KIT-baseline,ECDC,0.0,
2020-06-08,2 wk ahead cum case,2020-06-20,GM02,quantile,0.975,48700.0,2020-06-08,KIT-baseline,ECDC,0.0,
