"","forecast_date","target","target_end_date","location","type","quantile","value","location_name"
"272",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM01","quantile",0.01,0,"Baden-Württemberg State"
"273",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM01","quantile",0.025,0,"Baden-Württemberg State"
"274",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM01","quantile",0.05,0,"Baden-Württemberg State"
"275",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM01","quantile",0.1,0,"Baden-Württemberg State"
"276",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM01","quantile",0.15,0,"Baden-Württemberg State"
"277",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM01","quantile",0.2,0,"Baden-Württemberg State"
"278",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM01","quantile",0.25,0,"Baden-Württemberg State"
"279",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM01","quantile",0.3,0,"Baden-Württemberg State"
"280",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM01","quantile",0.35,0,"Baden-Württemberg State"
"281",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM01","quantile",0.4,0,"Baden-Württemberg State"
"282",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM01","quantile",0.45,0,"Baden-Württemberg State"
"283",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM01","quantile",0.5,0,"Baden-Württemberg State"
"284",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM01","quantile",0.55,0,"Baden-Württemberg State"
"285",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM01","quantile",0.6,0,"Baden-Württemberg State"
"286",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM01","quantile",0.65,0,"Baden-Württemberg State"
"287",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM01","quantile",0.7,0,"Baden-Württemberg State"
"288",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM01","quantile",0.75,0,"Baden-Württemberg State"
"289",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM01","quantile",0.8,0,"Baden-Württemberg State"
"290",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM01","quantile",0.85,1,"Baden-Württemberg State"
"291",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM01","quantile",0.9,1,"Baden-Württemberg State"
"292",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM01","quantile",0.95,1,"Baden-Württemberg State"
"293",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM01","quantile",0.975,2,"Baden-Württemberg State"
"294",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM01","quantile",0.99,2,"Baden-Württemberg State"
"295",2020-07-13,"-1 wk ahead cum death",2020-07-04,"GM01","observed",NA,1837,"Baden-Württemberg State"
"296",2020-07-13,"0 wk ahead cum death",2020-07-11,"GM01","observed",NA,1837,"Baden-Württemberg State"
"297",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","point",NA,1837,"Baden-Württemberg State"
"298",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","point",NA,1837,"Baden-Württemberg State"
"299",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","point",NA,1837,"Baden-Württemberg State"
"300",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","point",NA,1838,"Baden-Württemberg State"
"301",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","quantile",0.01,1837,"Baden-Württemberg State"
"302",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","quantile",0.025,1837,"Baden-Württemberg State"
"303",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","quantile",0.05,1837,"Baden-Württemberg State"
"304",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","quantile",0.1,1837,"Baden-Württemberg State"
"305",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","quantile",0.15,1837,"Baden-Württemberg State"
"306",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","quantile",0.2,1837,"Baden-Württemberg State"
"307",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","quantile",0.25,1837,"Baden-Württemberg State"
"308",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","quantile",0.3,1837,"Baden-Württemberg State"
"309",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","quantile",0.35,1837,"Baden-Württemberg State"
"310",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","quantile",0.4,1837,"Baden-Württemberg State"
"311",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","quantile",0.45,1837,"Baden-Württemberg State"
"312",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","quantile",0.5,1837,"Baden-Württemberg State"
"313",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","quantile",0.55,1837,"Baden-Württemberg State"
"314",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","quantile",0.6,1837,"Baden-Württemberg State"
"315",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","quantile",0.65,1837,"Baden-Württemberg State"
"316",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","quantile",0.7,1837,"Baden-Württemberg State"
"317",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","quantile",0.75,1837,"Baden-Württemberg State"
"318",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","quantile",0.8,1837,"Baden-Württemberg State"
"319",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","quantile",0.85,1838,"Baden-Württemberg State"
"320",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","quantile",0.9,1838,"Baden-Württemberg State"
"321",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","quantile",0.95,1838,"Baden-Württemberg State"
"322",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","quantile",0.975,1839,"Baden-Württemberg State"
"323",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM01","quantile",0.99,1839,"Baden-Württemberg State"
"324",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","quantile",0.01,1837,"Baden-Württemberg State"
"325",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","quantile",0.025,1837,"Baden-Württemberg State"
"326",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","quantile",0.05,1837,"Baden-Württemberg State"
"327",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","quantile",0.1,1837,"Baden-Württemberg State"
"328",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","quantile",0.15,1837,"Baden-Württemberg State"
"329",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","quantile",0.2,1837,"Baden-Württemberg State"
"330",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","quantile",0.25,1837,"Baden-Württemberg State"
"331",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","quantile",0.3,1837,"Baden-Württemberg State"
"332",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","quantile",0.35,1837,"Baden-Württemberg State"
"333",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","quantile",0.4,1837,"Baden-Württemberg State"
"334",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","quantile",0.45,1837,"Baden-Württemberg State"
"335",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","quantile",0.5,1837,"Baden-Württemberg State"
"336",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","quantile",0.55,1837,"Baden-Württemberg State"
"337",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","quantile",0.6,1837,"Baden-Württemberg State"
"338",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","quantile",0.65,1837,"Baden-Württemberg State"
"339",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","quantile",0.7,1838,"Baden-Württemberg State"
"340",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","quantile",0.75,1838,"Baden-Württemberg State"
"341",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","quantile",0.8,1838,"Baden-Württemberg State"
"342",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","quantile",0.85,1838,"Baden-Württemberg State"
"343",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","quantile",0.9,1838,"Baden-Württemberg State"
"344",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","quantile",0.95,1839,"Baden-Württemberg State"
"345",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","quantile",0.975,1839,"Baden-Württemberg State"
"346",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM01","quantile",0.99,1840,"Baden-Württemberg State"
"347",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","quantile",0.01,1837,"Baden-Württemberg State"
"348",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","quantile",0.025,1837,"Baden-Württemberg State"
"349",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","quantile",0.05,1837,"Baden-Württemberg State"
"350",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","quantile",0.1,1837,"Baden-Württemberg State"
"351",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","quantile",0.15,1837,"Baden-Württemberg State"
"352",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","quantile",0.2,1837,"Baden-Württemberg State"
"353",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","quantile",0.25,1837,"Baden-Württemberg State"
"354",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","quantile",0.3,1837,"Baden-Württemberg State"
"355",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","quantile",0.35,1837,"Baden-Württemberg State"
"356",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","quantile",0.4,1837,"Baden-Württemberg State"
"357",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","quantile",0.45,1837,"Baden-Württemberg State"
"358",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","quantile",0.5,1837,"Baden-Württemberg State"
"359",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","quantile",0.55,1837,"Baden-Württemberg State"
"360",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","quantile",0.6,1838,"Baden-Württemberg State"
"361",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","quantile",0.65,1838,"Baden-Württemberg State"
"362",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","quantile",0.7,1838,"Baden-Württemberg State"
"363",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","quantile",0.75,1838,"Baden-Württemberg State"
"364",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","quantile",0.8,1838,"Baden-Württemberg State"
"365",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","quantile",0.85,1838,"Baden-Württemberg State"
"366",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","quantile",0.9,1839,"Baden-Württemberg State"
"367",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","quantile",0.95,1839,"Baden-Württemberg State"
"368",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","quantile",0.975,1840,"Baden-Württemberg State"
"369",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM01","quantile",0.99,1840,"Baden-Württemberg State"
"370",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","quantile",0.01,1837,"Baden-Württemberg State"
"371",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","quantile",0.025,1837,"Baden-Württemberg State"
"372",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","quantile",0.05,1837,"Baden-Württemberg State"
"373",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","quantile",0.1,1837,"Baden-Württemberg State"
"374",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","quantile",0.15,1837,"Baden-Württemberg State"
"375",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","quantile",0.2,1837,"Baden-Württemberg State"
"376",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","quantile",0.25,1837,"Baden-Württemberg State"
"377",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","quantile",0.3,1837,"Baden-Württemberg State"
"378",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","quantile",0.35,1837,"Baden-Württemberg State"
"379",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","quantile",0.4,1837,"Baden-Württemberg State"
"380",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","quantile",0.45,1837,"Baden-Württemberg State"
"381",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","quantile",0.5,1838,"Baden-Württemberg State"
"382",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","quantile",0.55,1838,"Baden-Württemberg State"
"383",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","quantile",0.6,1838,"Baden-Württemberg State"
"384",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","quantile",0.65,1838,"Baden-Württemberg State"
"385",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","quantile",0.7,1838,"Baden-Württemberg State"
"386",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","quantile",0.75,1838,"Baden-Württemberg State"
"387",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","quantile",0.8,1838,"Baden-Württemberg State"
"388",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","quantile",0.85,1839,"Baden-Württemberg State"
"389",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","quantile",0.9,1839,"Baden-Württemberg State"
"390",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","quantile",0.95,1840,"Baden-Württemberg State"
"391",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","quantile",0.975,1840,"Baden-Württemberg State"
"392",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM01","quantile",0.99,1841,"Baden-Württemberg State"
"393",2020-07-13,"-1 wk ahead inc death",2020-07-04,"GM02","observed",NA,9,"Free State of Bavaria"
"394",2020-07-13,"0 wk ahead inc death",2020-07-11,"GM02","observed",NA,12,"Free State of Bavaria"
"395",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","point",NA,11,"Free State of Bavaria"
"396",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","point",NA,11,"Free State of Bavaria"
"397",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","point",NA,11,"Free State of Bavaria"
"398",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM02","point",NA,11,"Free State of Bavaria"
"399",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","quantile",0.01,1,"Free State of Bavaria"
"400",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","quantile",0.025,2,"Free State of Bavaria"
"401",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","quantile",0.05,3,"Free State of Bavaria"
"402",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","quantile",0.1,5,"Free State of Bavaria"
"403",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","quantile",0.15,6,"Free State of Bavaria"
"404",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","quantile",0.2,6,"Free State of Bavaria"
"405",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","quantile",0.25,7,"Free State of Bavaria"
"406",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","quantile",0.3,8,"Free State of Bavaria"
"407",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","quantile",0.35,9,"Free State of Bavaria"
"408",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","quantile",0.4,9,"Free State of Bavaria"
"409",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","quantile",0.45,10,"Free State of Bavaria"
"410",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","quantile",0.5,11,"Free State of Bavaria"
"411",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","quantile",0.55,12,"Free State of Bavaria"
"412",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","quantile",0.6,13,"Free State of Bavaria"
"413",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","quantile",0.65,14,"Free State of Bavaria"
"414",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","quantile",0.7,15,"Free State of Bavaria"
"415",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","quantile",0.75,16,"Free State of Bavaria"
"416",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","quantile",0.8,17,"Free State of Bavaria"
"417",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","quantile",0.85,19,"Free State of Bavaria"
"418",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","quantile",0.9,21,"Free State of Bavaria"
"419",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","quantile",0.95,24,"Free State of Bavaria"
"420",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","quantile",0.975,27,"Free State of Bavaria"
"421",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM02","quantile",0.99,31,"Free State of Bavaria"
"422",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","quantile",0.01,1,"Free State of Bavaria"
"423",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","quantile",0.025,2,"Free State of Bavaria"
"424",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","quantile",0.05,3,"Free State of Bavaria"
"425",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","quantile",0.1,5,"Free State of Bavaria"
"426",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","quantile",0.15,6,"Free State of Bavaria"
"427",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","quantile",0.2,6,"Free State of Bavaria"
"428",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","quantile",0.25,7,"Free State of Bavaria"
"429",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","quantile",0.3,8,"Free State of Bavaria"
"430",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","quantile",0.35,9,"Free State of Bavaria"
"431",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","quantile",0.4,9,"Free State of Bavaria"
"432",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","quantile",0.45,10,"Free State of Bavaria"
"433",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","quantile",0.5,11,"Free State of Bavaria"
"434",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","quantile",0.55,12,"Free State of Bavaria"
"435",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","quantile",0.6,13,"Free State of Bavaria"
"436",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","quantile",0.65,14,"Free State of Bavaria"
"437",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","quantile",0.7,15,"Free State of Bavaria"
"438",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","quantile",0.75,16,"Free State of Bavaria"
"439",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","quantile",0.8,17,"Free State of Bavaria"
"440",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","quantile",0.85,19,"Free State of Bavaria"
"441",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","quantile",0.9,21,"Free State of Bavaria"
"442",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","quantile",0.95,24,"Free State of Bavaria"
"443",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","quantile",0.975,27,"Free State of Bavaria"
"444",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM02","quantile",0.99,31,"Free State of Bavaria"
"445",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","quantile",0.01,1,"Free State of Bavaria"
"446",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","quantile",0.025,2,"Free State of Bavaria"
"447",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","quantile",0.05,3,"Free State of Bavaria"
"448",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","quantile",0.1,5,"Free State of Bavaria"
"449",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","quantile",0.15,6,"Free State of Bavaria"
"450",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","quantile",0.2,6,"Free State of Bavaria"
"451",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","quantile",0.25,7,"Free State of Bavaria"
"452",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","quantile",0.3,8,"Free State of Bavaria"
"453",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","quantile",0.35,9,"Free State of Bavaria"
"454",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","quantile",0.4,9,"Free State of Bavaria"
"455",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","quantile",0.45,10,"Free State of Bavaria"
"456",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","quantile",0.5,11,"Free State of Bavaria"
"457",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","quantile",0.55,12,"Free State of Bavaria"
"458",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","quantile",0.6,13,"Free State of Bavaria"
"459",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","quantile",0.65,14,"Free State of Bavaria"
"460",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","quantile",0.7,15,"Free State of Bavaria"
"461",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","quantile",0.75,16,"Free State of Bavaria"
"462",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","quantile",0.8,17,"Free State of Bavaria"
"463",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","quantile",0.85,19,"Free State of Bavaria"
"464",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","quantile",0.9,21,"Free State of Bavaria"
"465",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","quantile",0.95,24,"Free State of Bavaria"
"466",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","quantile",0.975,27,"Free State of Bavaria"
"467",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM02","quantile",0.99,31,"Free State of Bavaria"
"468",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM02","quantile",0.01,1,"Free State of Bavaria"
"469",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM02","quantile",0.025,2,"Free State of Bavaria"
"470",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM02","quantile",0.05,3,"Free State of Bavaria"
"471",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM02","quantile",0.1,5,"Free State of Bavaria"
